row_id	split	note	sentiment	theme	assureur	snippet
564	train	3.0	neutral	Pricing	MAIF	Hello, I contacted the Maif to find out after how many years the increase coefficient applies during a first responsible disaster? Maif's response is 4 years wi
569	train	1.0	negative	Claims Processing	MACIF	My son wears glasses, a small accident at Lécole. He breaks his glasses. We hold a housing contract in which the civil liability and accident guaranteed contrac
574	train	3.0	neutral	Claims Processing	Pacifica	Very zero the Pacifica insurance. why they send the expert and go against him and classify the file poor assurance I had a lot of water The manager quickly clai
577	train	3.0	neutral	Claims Processing	L'olivier Assurance	I am satisfied with the price, I expect to see in case of a problem how my insurance manages their promised services. I hope they will be up to it.
581	train	2.0	negative	Claims Processing	Matmut	Tented after 35 years (€ 40,000 in contributions) for 3 claims over the last 3 years (€ 3,000 euros in compensation). Where is the mutualist spirit?
584	train	1.0	negative	Enrollment	Direct Assurance	Dramatic, my car insurance subscription increased by 8%, while my bonus increased by 4%, that makes no sense. The only reason invoked by the after -sales servic
587	train	2.0	negative	Claims Processing	MACIF	The management and monitoring of claims is nightmarish. Everything is done so that you are compensated at least. My vehicle was struck by a bus in front of my h
595	train	3.0	neutral	Customer Service	L'olivier Assurance	Being already a customer for another vehicle, I do not understand why I have to bother to retype all my information to add a second insurance contract. It shoul
599	train	1.0	negative	Pricing	L'olivier Assurance	I am satisfied with good service and good telephone price, fast thank you very much cordially Mr Benghali remains to speak there is too much character to mark
600	train	4.0	positive	Claims Processing	APRIL Moto	I am satisfied with the service The price is suitable Good file management Give very good advice Explains all the options for motorcycle insurance
605	train	5.0	positive	Claims Processing	MACIF	Following a brake break on my Jaguar, the Macif at all costs in charge and without any worries, moreover it offered us the choice of different taxi transport, s
608	train	1.0	negative	Claims Processing	CNP Assurances	File sent since September 10, 2018, after 30 days, no return from CNPF Assurances ... almost 30 minutes to stay online and listen to their waiting music ... and
611	train	1.0	negative	Customer Service	Direct Assurance	I have 2 vehicles insured and this year (like every year) an increase of 14% on one and 8% on the other. No declared claim, bonus at 50% and in addition a big d
613	train	1.0	negative	Cancellation	Direct Assurance	"Do not take this ""insurer"". The prices seem competitive but this ""insurer"" terminates your contract because of a disaster or you are not responsible. The termin"
616	train	1.0	negative	Cancellation	Direct Assurance	Abusive termination process and high prices throughout the contract: 1/ No digital termination procedure: you have to telephone and then send a Courier. 2/ Firs
618	train	3.0	neutral	Pricing	Afer	Excellent placement until the death of the insured The succession service is non -existent, do not respond to the phone does not require the documents necessary
619	train	2.0	negative	Pricing	Direct Assurance	I called this Direct Insurance day because my insurance has increased by 40% My interlocutor's response was dry and final Mr. first year we sell below the walk 
622	train	1.0	negative	Customer Service	MACIF	Member for years, I had 3 concerns (housing and car). Each time, the legal protection or accident service replies that it can do nothing following the response 
623	train	1.0	negative	Customer Service	MAIF	hello We had a water leak in the underground pipe in the garden between the counter and the house. We are very disappointed with the answers that agent Maif has
625	train	5.0	positive	Pricing	Direct Assurance	Very satisfied with the Direct Insurance service, your colleague is very successful, precise and clear explanations, the price is top, I highly recommend, thank
630	train	1.0	negative	Customer Service	Allianz	I wanted to make a partial takeover on a 14 -year contract. Impossibility of unlocking money supposedly an advance of € 4 cents would block the transaction !!! 
631	train	5.0	positive	Pricing	Direct Assurance	I am very satisfied with the service and reactivity at the top Very good value for money. I recommend this insurance to my family and friends.
639	train	2.0	negative	Enrollment	GMF	An insurer who favors new customers but does not take into account good drivers. Prefers to let her former members leave instead of retaining them.
642	train	1.0	negative	Claims Processing	MACIF	After a claim 1 month ago Meeting with the expert 1 month after the loss of sinister Amount evaluated at least Despite several messages sent to the Macif I was 
648	train	2.0	negative	Customer Service	MAAF	6 months in a few days that our disaster fire took place and still not the slightest compensation proposal from the MAAF despite the fact that the investigation
663	train	5.0	positive	Customer Service	Néoliane Santé	My request this day concerned an update of my file and the sending of my mutual card. Thank you very much Maria for your service and your responsiveness. Courte
664	train	5.0	positive	Other	MAAF	It's really a pleasure I saved they are extremely available and very professional responsive So I also chose to take the mutual for my daughter at home also sav
665	train	4.0	positive	Enrollment	MAIF	The prices are not the lowest on the market but the service largely compensates for this difference. It is mutual insurance that seeks to help the member the me
667	train	4.0	positive	Coverage	Direct Assurance	I am satisfied with my contract. The prices are very correct. I was effectively advised. I will possibly recommend to friends. Thank you
669	train	2.0	negative	Claims Processing	L'olivier Assurance	Dropping a good customer (0 broken ice, 0 accident, always paying on time) for a new vehicle is that the olive tree does not want a vehicle because it is in ww,
